index,사용일자,노선명,역명,승차총승객수,하차총승객수,등록일자
1329,6호선,디지털미디어시티,16195,17982,20240106,
1330,6호선,월드컵경기장(성산),3915,4060,20240106,
1331,6호선,마포구청,15157,13860,20240106,
1332,6호선,망원,14861,15899,20240106,
1333,6호선,합정,13643,13343,20240106,
1334,6호선,상수,9299,10277,20240106,
1335,6호선,광흥창(서강),9992,9602,20240106,
1336,6호선,대흥(서강대앞),8889,9242,20240106,
1337,6호선,공덕,20442,19753,20240106,
1338,6호선,효창공원앞,7668,7067,20240106,
1339,6호선,삼각지,7480,6831,20240106,
1340,6호선,녹사평(용산구청),4986,4916,20240106,
1341,6호선,이태원,10459,10619,20240106,
1342,6호선,한강진,8933,10405,20240106,
1343,6호선,버티고개,2265,2294,20240106,
1344,6호선,약수,3959,3929,20240106,
1345,6호선,청구,4048,4089,20240106,
1346,6호선,신당,9369,9829,20240106,
1347,6호선,동묘앞,8164,8129,20240106,
1348,6호선,창신,3678,2990,20240106,
1349,6호선,보문,7964,7449,20240106,
1350,6호선,안암(고대병원앞),12803,12667,20240106,
1351,6호선,고려대(종암),8574,8426,20240106,
1352,6호선,월곡(동덕여대),12196,12167,20240106,
1353,6호선,상월곡(한국과학기술연구원),6532,5887,20240106,
1354,6호선,돌곶이,10475,9899,20240106,
1355,6호선,석계,12715,13109,20240106,
1356,6호선,태릉입구,5953,6361,20240106,
1357,6호선,화랑대(서울여대입구),12284,9658,20240106,
1358,6호선,봉화산(서울의료원),9683,9076,20240106,
1359,7호선,장암,2614,998,20240106,
1360,7호선,도봉산,9093,10198,20240106,
1361,7호선,수락산,12492,12331,20240106,
1362,7호선,마들,13333,12665,20240106,
1363,7호선,노원,25612,26931,20240106,
1364,7호선,중계,15624,14592,20240106,
1365,7호선,하계,19153,18026,20240106,
1366,7호선,공릉(서울과학기술대),12126,12152,20240106,
1367,7호선,태릉입구,8651,8137,20240106,
1368,7호선,먹골,10812,10756,20240106,
1369,7호선,중화,11275,10995,20240106,
1370,7호선,상봉(시외버스터미널),17908,17136,20240106,
1371,7호선,면목,15514,15165,20240106,
1372,7호선,사가정,16633,16678,20240106,
1373,7호선,용마산(용마폭포공원),6041,5867,20240106,
1374,7호선,중곡,11786,11450,20240106,
1375,7호선,군자(능동),15978,12915,20240106,
1376,7호선,어린이대공원(세종대),13725,13761,20240106,
1377,7호선,건대입구,13610,14384,20240106,
1378,7호선,뚝섬유원지,7925,7756,20240106,
1379,7호선,청담,21221,23076,20240106,
1380,7호선,강남구청,18231,20071,20240106,
1381,7호선,학동,27323,28514,20240106,
1382,7호선,논현,20238,20654,20240106,
1383,7호선,반포,6622,6319,20240106,
1384,7호선,고속터미널,16761,14023,20240106,
1385,7호선,내방,16331,16517,20240106,
1386,7호선,이수,17040,16749,20240106,
1387,7호선,남성,12183,11504,20240106,
1388,7호선,숭실대입구(살피재),12883,12969,20240106,
1389,7호선,상도,11824,11675,20240106,
1390,7호선,장승배기,9971,9732,20240106,
1391,7호선,신대방삼거리,15637,15169,20240106,
1392,7호선,보라매,7331,7552,20240106,
1393,7호선,신풍,11768,11083,20240106,
1394,7호선,대림(구로구청),8693,8889,20240106,
1395,7호선,남구로,16801,17567,20240106,
1396,7호선,가산디지털단지,51482,51755,20240106,
1397,7호선,철산,22465,22729,20240106,
1398,7호선,광명사거리,21440,21091,20240106,
1399,7호선,천왕,12488,12092,20240106,
1400,7호선,온수(성공회대입구),10342,9389,20240106,
1401,8호선,암사,19747,17662,20240106,
1402,8호선,천호(풍납토성),15953,18056,20240106,
1403,8호선,강동구청,11323,11944,20240106,
1404,8호선,몽촌토성(평화의문),7194,7200,20240106,
1405,8호선,잠실(송파구청),16581,19180,20240106,
1406,8호선,석촌,8606,9793,20240106,
1407,8호선,송파,10182,9894,20240106,
1408,8호선,가락시장,8342,9162,20240106,
1409,8호선,문정,25023,25930,20240106,
1410,8호선,장지,18016,16805,20240106,
1411,8호선,복정,9776,8243,20240106,
1412,8호선,산성,6419,6538,20240106,
1413,8호선,남한산성입구(성남법원.검찰청),13682,12276,20240106,
1414,8호선,단대오거리,12559,12550,20240106,
1415,8호선,신흥,5551,5816,20240106,
1416,8호선,수진,5807,5543,20240106,
1417,8호선,모란,4731,3629,20240106,
1418,8호선,남위례,7284,7509,20240106,
1419,9호선,개화,3080,1961,20240106,
1420,9호선,김포공항,7407,9561,20240106,
1421,9호선,공항시장,3137,3407,20240106,
1422,9호선,신방화,7351,7305,20240106,
1423,9호선,마곡나루(서울식물원),14521,14351,20240106,
1424,9호선,양천향교,10808,11103,20240106,
1425,9호선,가양,23459,23085,20240106,
1426,9호선,증미,9142,8806,20240106,
1427,9호선,등촌,13149,12651,20240106,
1428,9호선,신목동,4668,4221,20240106,
1429,9호선,선유도,10111,9744,20240106,
1430,9호선,당산,20281,20213,20240106,
1431,9호선,국회의사당,19346,19516,20240106,
1432,9호선,여의도,32260,31141,20240106,
1433,9호선,샛강,7332,7383,20240106,
1434,9호선,노량진,26044,25714,20240106,
1435,9호선,노들,4962,4145,20240106,
1436,9호선,흑석(중앙대입구),9274,9770,20240106,
1437,9호선,동작(현충원),1908,1623,20240106,
1438,9호선,구반포,1210,1261,20240106,
1439,9호선,신반포,4226,4217,20240106,
1440,9호선,고속터미널,13620,17949,20240106,
1441,9호선,사평,4304,4153,20240106,
1442,9호선,신논현,32330,31997,20240106,
1443,9호선2~3단계,언주,12887,13221,20240106,
1444,9호선2~3단계,선정릉,11162,11753,20240106,
1445,9호선2~3단계,삼성중앙,8619,8924,20240106,
1446,9호선2~3단계,봉은사,21091,21884,20240106,
1447,9호선2~3단계,종합운동장,4907,5043,20240106,
1448,9호선2~3단계,삼전,8363,7800,20240106,
1449,9호선2~3단계,석촌고분,7426,7422,20240106,
1450,9호선2~3단계,석촌,9564,8872,20240106,
1451,9호선2~3단계,송파나루,5750,6199,20240106,
1452,9호선2~3단계,한성백제,3078,2768,20240106,
1453,9호선2~3단계,올림픽공원(한국체대),6379,6307,20240106,
1454,9호선2~3단계,둔촌오륜,1060,1046,20240106,
1455,9호선2~3단계,중앙보훈병원,13279,11627,20240106,
1456,경강선,판교,6762,6627,20240106,
1457,경강선,이매,1304,1150,20240106,
1458,경강선,삼동,2715,2575,20240106,
1459,경강선,경기광주,8450,7857,20240106,
1460,경강선,초월,3590,3514,20240106,
1461,경강선,곤지암,2402,2259,20240106,
1462,경강선,신둔도예촌,1423,1313,20240106,
1463,경강선,이천,2788,2924,20240106,
1464,경강선,부발,2138,2032,20240106,
1465,경강선,세종대왕릉,338,330,20240106,
1466,경강선,여주,2452,2355,20240106,
1467,경부선,서울역,8198,2358,20240106,
1468,경부선,남영,9990,10456,20240106,
1469,경부선,용산,37403,37262,20240106,
1470,경부선,노량진,8149,8376,20240106,
1471,경부선,대방,11021,11918,20240106,
1472,경부선,영등포,39429,40353,20240106,
1473,경부선,신도림,3871,4051,20240106,
1474,경부선,신길,9175,7795,20240106,
1475,경부선,구로,18399,18718,20240106,
1476,경부선,가산디지털단지,18990,21487,20240106,
1477,경부선,금천구청,11466,11603,20240106,
1478,경부선,석수,9093,8382,20240106,
1479,경부선,관악,7492,7230,20240106,
1480,경부선,안양,21269,21401,20240106,
1481,경부선,명학,9373,9154,20240106,
1482,경부선,금정,28824,29464,20240106,
1483,경부선,군포,7792,7690,20240106,
1484,경부선,의왕,9702,9626,20240106,
1485,경부선,성균관대,14903,14924,20240106,
1486,경부선,화서,9227,9002,20240106,
1487,경부선,수원,33637,34718,20240106,
1488,경부선,독산,19198,20030,20240106,
1489,경부선,세류,3232,2946,20240106,
1490,경부선,병점,14317,14114,20240106,
1491,경부선,세마,3223,3122,20240106,
1492,경부선,오산대,3499,3291,20240106,
1493,경부선,오산,9753,9804,20240106,
1494,경부선,진위,1823,1648,20240106,
1495,경부선,송탄,4061,4208,20240106,
1496,경부선,서정리,8074,7452,20240106,
1497,경부선,평택지제,4329,4141,20240106,
1498,경부선,평택,11368,11267,20240106,
1499,경부선,성환,3607,3679,20240106,
1500,경부선,직산,879,843,20240106,
1501,경부선,두정,6048,6199,20240106,
1502,경부선,천안,5215,5364,20240106,
1503,경부선,당정,6250,5940,20240106,
1504,경부선,서동탄,1554,1288,20240106,
1505,경부선,광명,3580,3057,20240106,
1506,경원선,이촌(국립중앙박물관),3949,3172,20240106,
1507,경원선,서빙고,2168,2099,20240106,
1508,경원선,한남,4321,4000,20240106,
1509,경원선,옥수,47,39,20240106,
1510,경원선,응봉,1913,1653,20240106,
1511,경원선,왕십리(성동구청),15956,16679,20240106,
1512,경원선,청량리(서울시립대입구),15709,16466,20240106,
1513,경원선,외대앞,8585,8715,20240106,
1514,경원선,신이문,8785,8226,20240106,
1515,경원선,석계,7304,8607,20240106,
1516,경원선,광운대,8037,7548,20240106,
1517,경원선,월계,6516,6264,20240106,
1518,경원선,녹천,4639,3828,20240106,
1519,경원선,창동,2,0,20240106,
1520,경원선,방학,10197,10058,20240106,
1521,경원선,도봉,5788,5609,20240106,
1522,경원선,도봉산,6778,4248,20240106,
1523,경원선,망월사,7464,7694,20240106,
1524,경원선,회룡,13425,13167,20240106,
1525,경원선,의정부,18349,18712,20240106,
1526,경원선,가능,6343,6243,20240106,
1527,경원선,녹양,4315,4108,20240106,
1528,경원선,양주,6980,6751,20240106,
1529,경원선,덕계,5108,4686,20240106,
1530,경원선,덕정,5731,5480,20240106,
1531,경원선,지행,6463,6417,20240106,
1532,경원선,동두천중앙,2966,2944,20240106,
1533,경원선,보산,1385,1289,20240106,
1534,경원선,동두천,1830,1792,20240106,
1535,경원선,소요산,1460,1386,20240106,
1536,경원선,초성리,123,125,20240106,
1537,경원선,전곡,1026,885,20240106,
1538,경원선,연천,1274,1291,20240106,
1539,경의선,서울역,5043,6233,20240106,
1540,경의선,신촌,1033,1355,20240106,
1541,경의선,효창공원앞,3341,3818,20240106,
1542,경의선,공덕,4265,3574,20240106,
1543,경의선,서강대,2207,2233,20240106,
1544,경의선,홍대입구,1937,2441,20240106,
1545,경의선,가좌,6212,5914,20240106,
1546,경의선,디지털미디어시티,2789,2648,20240106,
1547,경의선,수색,3790,3798,20240106,
1548,경의선,화전,2029,1844,20240106,
1549,경의선,강매,3511,2970,20240106,
1550,경의선,행신,8169,8228,20240106,
1551,경의선,능곡,4997,4594,20240106,
1552,경의선,곡산,635,667,20240106,
1553,경의선,백마,7913,7595,20240106,
1554,경의선,풍산,6309,5864,20240106,
1555,경의선,일산,11735,11615,20240106,
1556,경의선,탄현,8253,7807,20240106,
1557,경의선,야당,8997,9116,20240106,
1558,경의선,운정,7503,7143,20240106,
1559,경의선,금릉,5556,5351,20240106,
1560,경의선,금촌,6517,6379,20240106,
1561,경의선,월롱,2121,1919,20240106,
1562,경의선,파주,1143,842,20240106,
1563,경의선,문산,5272,5084,20240106,
1564,경의선,임진강,5,3,20240106,
1565,경의선,운천,1,4,20240106,
1566,경의선,계양,1,0,20240106,
1567,경인선,개봉,22545,22145,20240106,
1568,경인선,오류동,11648,11253,20240106,
1569,경인선,역곡,26703,26768,20240106,
1570,경인선,부천,31335,31101,20240106,
1571,경인선,송내,27737,27053,20240106,
1572,경인선,부평,28593,29790,20240106,
1573,경인선,백운,7598,7395,20240106,
1574,경인선,동암,16025,15908,20240106,
1575,경인선,주안,18437,16819,20240106,
1576,경인선,제물포,10588,10119,20240106,
1577,경인선,동인천,14266,13185,20240106,
1578,경인선,인천,3115,2394,20240106,
1579,경인선,구일,6433,6371,20240106,
1580,경인선,소사,7593,7419,20240106,
1581,경인선,부개,9006,7928,20240106,
1582,경인선,간석,6129,5809,20240106,
1583,경인선,도원,2947,3010,20240106,
1584,경인선,온수(성공회대입구),6301,6157,20240106,
1585,경인선,중동,9553,9110,20240106,
1586,경인선,도화,4324,4120,20240106,
1587,경춘선,신내,2454,2275,20240106,
1588,경춘선,갈매,3194,2794,20240106,
1589,경춘선,별내,3385,3219,20240106,
1590,경춘선,퇴계원,3595,3320,20240106,
1591,경춘선,사릉,2164,2079,20240106,
1592,경춘선,금곡,1550,1529,20240106,
1593,경춘선,평내호평,6283,6119,20240106,
1594,경춘선,천마산,1514,1386,20240106,
1595,경춘선,마석,3915,3803,20240106,
1596,경춘선,대성리,394,527,20240106,
1597,경춘선,청평,1706,1681,20240106,
1598,경춘선,상천,222,211,20240106,
1599,경춘선,가평,1660,1730,20240106,
1600,경춘선,굴봉산,77,100,20240106,
1601,경춘선,백양리,357,282,20240106,
1602,경춘선,강촌,313,318,20240106,
1603,경춘선,김유정,302,294,20240106,
1604,경춘선,남춘천,2003,2168,20240106,
1605,경춘선,춘천,1056,919,20240106,
1606,공항철도 1호선,서울역,11352,9966,20240106,
1607,공항철도 1호선,공덕,3065,3899,20240106,
1608,공항철도 1호선,홍대입구,12874,12897,20240106,
1609,공항철도 1호선,디지털미디어시티,15994,14899,20240106,
1610,공항철도 1호선,마곡나루(서울식물원),12689,11917,20240106,
1611,공항철도 1호선,김포공항,10662,5900,20240106,
1612,공항철도 1호선,계양,13961,13164,20240106,
1613,공항철도 1호선,검암,6956,7029,20240106,
1614,공항철도 1호선,청라국제도시,7742,7270,20240106,
1615,공항철도 1호선,운서,8766,9314,20240106,
1616,공항철도 1호선,공항화물청사,2282,2482,20240106,
1617,공항철도 1호선,인천공항1터미널,13359,13049,20240106,
1618,공항철도 1호선,인천공항2터미널,6588,5958,20240106,
1619,공항철도 1호선,영종,3901,3865,20240106,
1620,과천선,선바위,8354,7323,20240106,
1621,과천선,경마공원,1333,1376,20240106,
1622,과천선,대공원,2304,2451,20240106,
1623,과천선,과천,6944,6435,20240106,
1624,과천선,정부과천청사,12454,13145,20240106,
1625,과천선,인덕원,25956,26678,20240106,
1626,과천선,평촌,19523,19061,20240106,
1627,과천선,범계,28244,28084,20240106,
1628,분당선,선릉,15227,23169,20240106,
1629,분당선,한티,17164,18140,20240106,
1630,분당선,도곡,8217,8014,20240106,
1631,분당선,구룡,3219,3197,20240106,
1632,분당선,개포동,5074,5169,20240106,
1633,분당선,대모산입구,6489,6104,20240106,
1634,분당선,수서,15006,15172,20240106,
1635,분당선,수원,7782,6990,20240106,
1636,분당선,서울숲,13245,13729,20240106,
1637,분당선,압구정로데오,20377,22154,20240106,
1638,분당선,강남구청,10842,12377,20240106,
1639,분당선,선정릉,8903,9264,20240106,
1640,분당선,가천대,7730,8275,20240106,
1641,분당선,태평,13811,13269,20240106,
1642,분당선,모란,19763,19950,20240106,
1643,분당선,야탑,27478,28696,20240106,
1644,분당선,서현,26743,27290,20240106,
1645,분당선,수내,15688,15842,20240106,
1646,분당선,정자,20043,20814,20240106,
1647,분당선,미금,16350,17180,20240106,
1648,분당선,오리,12551,10496,20240106,
1649,분당선,이매,6088,5875,20240106,
1650,분당선,보정,2962,2548,20240106,
1651,분당선,죽전,13332,15036,20240106,
1652,분당선,구성,5164,5373,20240106,
1653,분당선,신갈,5196,5021,20240106,
1654,분당선,기흥,10573,9881,20240106,
1655,분당선,상갈,5557,5339,20240106,
1656,분당선,청명,4840,4654,20240106,
1657,분당선,영통,8859,8971,20240106,
1658,분당선,망포,16453,15763,20240106,
1659,분당선,매탄권선,5405,5346,20240106,
1660,분당선,수원시청,14054,15127,20240106,
1661,분당선,매교,5327,5437,20240106,
1662,서해선,김포공항,2994,3642,20240106,
1663,서해선,원종,4472,4703,20240106,
1664,서해선,부천종합운동장,2659,2087,20240106,
1665,수인선,고색,5812,5270,20240106,
1666,수인선,오목천,3738,3448,20240106,
1667,수인선,어천,1136,1151,20240106,
1668,수인선,야목,378,317,20240106,
1669,수인선,사리,5179,4404,20240106,
1670,수인선,달월,105,56,20240106,
1671,수인선,월곶,3156,2845,20240106,
1672,수인선,소래포구,4586,4268,20240106,
1673,수인선,인천논현,5393,5697,20240106,
1674,수인선,호구포,4157,4251,20240106,
1675,수인선,남동인더스파크,2413,2735,20240106,
1676,수인선,원인재,4442,4569,20240106,
1677,수인선,연수,4610,4610,20240106,
1678,수인선,송도,2442,2216,20240106,
1679,수인선,인하대,6173,5880,20240106,
1680,수인선,숭의,4203,3931,20240106,
1681,수인선,신포,1737,1782,20240106,
1682,수인선,인천,897,1459,20240106,
1683,신림선,샛강,3223,3656,20240106,
1684,신림선,대방,2837,2327,20240106,
1685,신림선,서울지방병무청,3124,3378,20240106,
1686,신림선,보라매,4229,4026,20240106,
1687,신림선,보라매공원,2262,2465,20240106,
1688,신림선,보라매병원,8668,9066,20240106,
1689,신림선,당곡,5038,4962,20240106,
1690,신림선,신림,1811,2428,20240106,
1691,신림선,서원,3604,3273,20240106,
1692,신림선,서울대벤처타운,9622,9324,20240106,
1693,신림선,관악산(서울대),2446,2463,20240106,
1694,안산선,산본,16764,17491,20240106,
1695,안산선,대야미,5050,4536,20240106,
1696,안산선,반월,4233,4155,20240106,
1697,안산선,상록수,14745,15000,20240106,
1698,안산선,한대앞,9073,9154,20240106,
1699,안산선,중앙,18544,19224,20240106,
1700,안산선,고잔,9200,8694,20240106,
1701,안산선,초지,5119,5164,20240106,
1702,안산선,안산,11758,10595,20240106,
1703,안산선,신길온천,1912,1780,20240106,
1704,안산선,정왕,8426,8771,20240106,
1705,안산선,오이도,7575,7446,20240106,
1706,안산선,수리산,4169,3448,20240106,
1707,우이신설선,북한산우이,2444,2157,20240106,
1708,우이신설선,솔밭공원,2681,2566,20240106,
1709,우이신설선,4.19민주묘지,2895,2734,20240106,
1710,우이신설선,가오리,4454,4481,20240106,
1711,우이신설선,화계,3579,3464,20240106,
1712,우이신설선,삼양,2084,2207,20240106,
1713,우이신설선,삼양사거리,2617,2647,20240106,
1714,우이신설선,솔샘,6350,6123,20240106,
1715,우이신설선,북한산보국문,6301,6253,20240106,
1716,우이신설선,정릉,4768,4635,20240106,
1717,우이신설선,성신여대입구(돈암),3509,3849,20240106,
1718,1호선,서울역,54418,49541,20240106,
1719,1호선,시청,28396,27971,20240106,
1720,1호선,종각,43418,42634,20240106,
1721,1호선,종로3가,26504,24384,20240106,
1722,1호선,종로5가,25230,24805,20240106,
1723,1호선,동대문,11290,10750,20240106,
1724,1호선,신설동,14399,14135,20240106,
1725,1호선,제기동,16962,17166,20240106,
1726,1호선,청량리(서울시립대입구),21509,20840,20240106,
1727,1호선,동묘앞,7362,7625,20240106,
1728,2호선,시청,29158,28399,20240106,
1729,2호선,을지로입구,52579,53688,20240106,
1730,2호선,을지로3가,27707,27546,20240106,
1731,2호선,을지로4가,14884,15018,20240106,
1732,2호선,동대문역사문화공원(DDP),14091,15876,20240106,
1733,2호선,신당,15131,15845,20240106,
1734,2호선,상왕십리,15229,14921,20240106,
1735,2호선,왕십리(성동구청),15544,13717,20240106,
1736,2호선,한양대,9624,10334,20240106,
1737,2호선,뚝섬,26621,28407,20240106,
1738,2호선,성수,44323,47857,20240106,
1739,2호선,건대입구,35934,37832,20240106,
1740,2호선,구의(광진구청),26141,25503,20240106,
1741,2호선,강변(동서울터미널),31134,28136,20240106,
1742,2호선,잠실나루,17143,16745,20240106,
1743,2호선,잠실(송파구청),77962,77933,20240106,
1744,2호선,잠실새내,23894,23521,20240106,
1745,2호선,종합운동장,7110,7691,20240106,
1746,2호선,삼성(무역센터),58539,59119,20240106,
1747,2호선,선릉,63812,56416,20240106,
1748,2호선,역삼,60444,67868,20240106,
1749,2호선,강남,89734,86218,20240106,
1750,2호선,교대(법원.검찰청),32769,38287,20240106,
1751,2호선,서초,22930,22148,20240106,
1752,2호선,방배,16586,17089,20240106,
1753,2호선,사당,39466,42705,20240106,
1754,2호선,낙성대(강감찬),28313,27979,20240106,
1755,2호선,서울대입구(관악구청),47694,47175,20240106,
1756,2호선,봉천,25284,24047,20240106,
1757,2호선,신림,56104,54245,20240106,
1758,2호선,신대방,25984,25403,20240106,
1759,2호선,구로디지털단지,62921,62431,20240106,
1760,2호선,대림(구로구청),25025,25494,20240106,
1761,2호선,신도림,50802,49674,20240106,
1762,2호선,문래,25182,25430,20240106,
1763,2호선,영등포구청,24197,24667,20240106,
1764,2호선,당산,18820,21729,20240106,
1765,2호선,합정,32193,33917,20240106,
1766,2호선,홍대입구,63887,67945,20240106,
1767,2호선,신촌,37898,38705,20240106,
1768,2호선,이대,15111,16587,20240106,
1769,2호선,아현,10894,10118,20240106,
1770,2호선,충정로(경기대입구),11084,11683,20240106,
1771,2호선,용답,2915,2978,20240106,
1772,2호선,신답,1708,2012,20240106,
1773,2호선,신설동,3629,3655,20240106,
1774,2호선,도림천,1286,1374,20240106,
1775,2호선,양천구청,7199,7607,20240106,
1776,2호선,신정네거리,10889,11421,20240106,
1777,2호선,용두(동대문구청),2519,2665,20240106,
1778,3호선,지축,7609,7517,20240106,
1779,3호선,구파발,22585,21748,20240106,
1780,3호선,연신내,35255,34040,20240106,
1781,3호선,불광,16507,17769,20240106,
1782,3호선,녹번,16469,15194,20240106,
1783,3호선,홍제,18560,17730,20240106,
1784,3호선,무악재,4648,4561,20240106,
1785,3호선,독립문,7471,7477,20240106,
1786,3호선,경복궁(정부서울청사),24187,24343,20240106,
1787,3호선,안국,25562,26458,20240106,
1788,3호선,종로3가,11263,12869,20240106,
1789,3호선,을지로3가,13004,13006,20240106,
1790,3호선,충무로,1,0,20240106,
1791,3호선,동대입구,8362,9181,20240106,
1792,3호선,약수,13759,13341,20240106,
1793,3호선,금호,8538,8043,20240106,
1794,3호선,옥수,8973,9365,20240106,
1795,3호선,압구정,34438,36838,20240106,
1796,3호선,신사,30214,31617,20240106,
1797,3호선,잠원,5278,5056,20240106,
1798,3호선,고속터미널,43263,39510,20240106,
1799,3호선,교대(법원.검찰청),17068,10518,20240106,
1800,3호선,남부터미널(예술의전당),30937,31233,20240106,
1801,3호선,양재(서초구청),39997,42824,20240106,
1802,3호선,매봉,14028,13524,20240106,
1803,3호선,도곡,5424,5474,20240106,
1804,3호선,대치,13082,13047,20240106,
1805,3호선,학여울,1990,1966,20240106,
1806,3호선,대청,11360,10879,20240106,
1807,3호선,일원,12126,11827,20240106,
1808,3호선,수서,18214,18507,20240106,
1809,3호선,가락시장,9595,9263,20240106,
1810,3호선,경찰병원,8333,8299,20240106,
1811,3호선,오금,7308,6569,20240106,
1812,4호선,당고개,9667,8269,20240106,
1813,4호선,상계,20169,18608,20240106,
1814,4호선,노원,29786,33319,20240106,
1815,4호선,창동,27276,28470,20240106,
1816,4호선,쌍문,30462,28583,20240106,
1817,4호선,수유(강북구청),34348,35187,20240106,
1818,4호선,미아(서울사이버대학),15762,15549,20240106,
1819,4호선,미아사거리,27417,27300,20240106,
1820,4호선,길음,22130,21897,20240106,
1821,4호선,성신여대입구(돈암),20702,20478,20240106,
1822,4호선,한성대입구(삼선교),13107,12834,20240106,
1823,4호선,혜화,37484,37370,20240106,
1824,4호선,동대문,20824,21501,20240106,
1825,4호선,동대문역사문화공원(DDP),18523,16681,20240106,
1826,4호선,충무로,31414,32023,20240106,
1827,4호선,명동,30929,31992,20240106,
1828,4호선,회현(남대문시장),28424,29400,20240106,
1829,4호선,서울역,13783,19765,20240106,
1830,4호선,숙대입구(갈월),14336,14190,20240106,
1831,4호선,삼각지,6358,6950,20240106,
1832,4호선,신용산,20475,21292,20240106,
1833,4호선,이촌(국립중앙박물관),9162,9880,20240106,
1834,4호선,동작(현충원),1397,1555,20240106,
1835,4호선,총신대입구(이수),19814,21615,20240106,
1836,4호선,사당,26028,22502,20240106,
1837,4호선,남태령,1349,1169,20240106,
1838,5호선,방화,7297,6950,20240106,
1839,5호선,개화산,6325,6072,20240106,
1840,5호선,김포공항,9680,7371,20240106,
1841,4호선,당고개,9673,8458,20240107,
1842,3호선,오금,7344,6621,20240107,
1843,3호선,경찰병원,8255,8162,20240107,
1844,3호선,가락시장,9833,9597,20240107,
1845,3호선,수서,18842,18954,20240107,
1846,3호선,일원,12530,11982,20240107,
1847,3호선,대청,11355,10759,20240107,
1848,3호선,학여울,1976,2019,20240107,
1849,3호선,대치,13786,13711,20240107,
1850,3호선,도곡,5546,5843,20240107,
1851,3호선,매봉,14086,13498,20240107,
1852,3호선,양재(서초구청),40938,44403,20240107,
1853,3호선,남부터미널(예술의전당),31315,31614,20240107,
1854,3호선,교대(법원.검찰청),17598,10874,20240107,
1855,3호선,고속터미널,44420,41364,20240107,
1856,3호선,잠원,5312,5163,20240107,
1857,3호선,신사,30839,31818,20240107,
1858,3호선,압구정,35176,37732,20240107,
1859,3호선,옥수,9240,9567,20240107,
1860,3호선,금호,8632,8116,20240107,
1861,3호선,약수,13919,13564,20240107,
1862,3호선,동대입구,8424,9453,20240107,
1863,3호선,충무로,2,0,20240107,
1864,3호선,을지로3가,13146,13122,20240107,
1865,3호선,종로3가,11666,13232,20240107,
1866,3호선,안국,26066,27028,20240107,
1867,3호선,경복궁(정부서울청사),24577,24817,20240107,
1868,3호선,독립문,7571,7829,20240107,
1869,3호선,무악재,4608,4548,20240107,
1870,3호선,홍제,18778,17937,20240107,
1871,3호선,녹번,16730,15316,20240107,
1872,3호선,불광,17097,18192,20240107,
1873,3호선,연신내,35977,34747,20240107,
1874,3호선,구파발,22978,21874,20240107,
1875,2호선,사당,41488,44797,20240107,
1876,2호선,낙성대(강감찬),28436,27878,20240107,
1877,2호선,서울대입구(관악구청),48091,47257,20240107,
1878,2호선,봉천,25686,24381,20240107,
1879,2호선,신림,56854,54670,20240107,
1880,2호선,신대방,26369,25454,20240107,
1881,2호선,구로디지털단지,63271,62909,20240107,
1882,2호선,대림(구로구청),25271,25679,20240107,
1883,2호선,신도림,52399,50562,20240107,
1884,2호선,문래,25387,25753,20240107,
1885,2호선,영등포구청,24452,24698,20240107,
1886,2호선,당산,19098,21962,20240107,
1887,2호선,합정,33387,35703,20240107,
1888,2호선,홍대입구,66477,70891,20240107,
1889,2호선,신촌,38203,38878,20240107,
1890,2호선,이대,15084,16632,20240107,
1891,2호선,아현,11135,10342,20240107,
1892,2호선,충정로(경기대입구),11288,11970,20240107,
1893,2호선,용답,2988,2888,20240107,
1894,2호선,신답,1748,2023,20240107,
1895,2호선,신설동,3437,3480,20240107,
1896,3호선,지축,7657,7503,20240107,
1897,2호선,용두(동대문구청),2778,2779,20240107,
1898,중앙선,지평,47,47,20240107,
1899,중앙선,용문,1734,1695,20240107,
1900,중앙선,원덕,311,316,20240107,
1901,중앙선,양평,2950,3008,20240107,
1902,중앙선,오빈,255,261,20240107,
1903,중앙선,아신,543,559,20240107,
1904,중앙선,국수,659,673,20240107,
1905,중앙선,신원,169,160,20240107,
1906,중앙선,양수,1660,1652,20240107,
1907,중앙선,운길산,537,471,20240107,
1908,중앙선,팔당,777,797,20240107,
1909,중앙선,도심,2500,2015,20240107,
1910,중앙선,덕소,5574,5411,20240107,
1911,중앙선,양정,563,465,20240107,
1912,중앙선,도농,11590,10797,20240107,
1913,중앙선,구리,13739,14027,20240107,
1914,중앙선,양원,3262,3157,20240107,
1915,중앙선,망우,7770,7507,20240107,
1916,중앙선,상봉(시외버스터미널),5928,5900,20240107,
1917,중앙선,중랑,5649,5538,20240107,
1918,중앙선,회기,25429,24522,20240107,
1919,장항선,신창(순천향대),1113,1080,20240107,
1920,장항선,온양온천,5605,5667,20240107,
1921,장항선,배방,1278,1239,20240107,
1922,장항선,탕정,1559,1404,20240107,
1923,장항선,아산,3507,3173,20240107,
1924,장항선,쌍용(나사렛대),2417,2364,20240107,
1925,장항선,봉명,1557,1544,20240107,
1926,일산선,대화,13423,10403,20240107,
1927,일산선,주엽,10359,10397,20240107,
1928,일산선,정발산,7428,7494,20240107,
1929,일산선,마두,8455,8671,20240107,
1930,일산선,백석,10583,10670,20240107,
1931,일산선,대곡,2771,2112,20240107,
1932,일산선,화정,18173,18764,20240107,
1933,일산선,원당,11708,11178,20240107,
1934,일산선,삼송,20531,19757,20240107,
